Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,med_household_income,total_pop,race_white,race_black,race_native,race_asian,race_pi,other_race,mixed_race,workers_over16,commute_car,drive_alone,commute_carpool,public_transport,commute_motorcyle,commute_bicycle,commute_walk,commute_other,commute_wfh,avg_commute_min,pop_density,area_land
06037554513,14000US06037554513,Census Tract 5545.13,"Census Tract 5545.13, Los Angeles County, California",ca,140,00,ACSSF,0005665,06,037,554513,94375,2727,435,165,0,1876,0,80,171,1210,1103,1045,58,28,0,0,0,6,73,33,12460.41,0.218853138
06037554514,14000US06037554514,Census Tract 5545.14,"Census Tract 5545.14, Los Angeles County, California",ca,140,00,ACSSF,0005666,06,037,554514,90152,4796,868,454,11,2864,19,407,173,2266,2144,1971,173,51,0,0,18,6,47,34,8244.586,0.58171505
06037554515,14000US06037554515,Census Tract 5545.15,"Census Tract 5545.15, Los Angeles County, California",ca,140,00,ACSSF,0005667,06,037,554515,97647,3738,927,409,0,1597,84,86,635,1699,1563,1433,130,16,16,0,0,0,104,31,8007.556,0.466809113
06037554516,14000US06037554516,Census Tract 5545.16,"Census Tract 5545.16, Los Angeles County, California",ca,140,00,ACSSF,0005668,06,037,554516,109792,3955,738,552,18,2356,0,181,110,1884,1803,1573,230,17,0,0,0,12,52,34,7045.679,0.561336964
06037554517,14000US06037554517,Census Tract 5545.17,"Census Tract 5545.17, Los Angeles County, California",ca,140,00,ACSSF,0005669,06,037,554517,97750,4389,603,98,0,3266,0,193,229,1978,1718,1596,122,76,0,0,18,6,160,38,8604.787,0.510064911
06037554518,14000US06037554518,Census Tract 5545.18,"Census Tract 5545.18, Los Angeles County, California",ca,140,00,ACSSF,0005670,06,037,554518,97992,5420,1062,395,0,3398,0,450,115,2335,2120,1792,328,58,7,0,21,0,129,38,8057.023,0.672705047
06037554519,14000US06037554519,Census Tract 5545.19,"Census Tract 5545.19, Los Angeles County, California",ca,140,00,ACSSF,0005671,06,037,554519,132946,3675,608,141,112,2348,35,136,295,1441,1326,1212,114,39,0,0,35,0,41,34,5788.149,0.634918
06037554521,14000US06037554521,Census Tract 5545.21,"Census Tract 5545.21, Los Angeles County, California",ca,140,00,ACSSF,0005672,06,037,554521,78274,6193,1792,565,10,2740,15,695,376,2574,2417,2140,277,85,3,12,0,15,42,33,3320.532,1.865062695
06037554522,14000US06037554522,Census Tract 5545.22,"Census Tract 5545.22, Los Angeles County, California",ca,140,00,ACSSF,0005673,06,037,554522,105917,4868,1223,459,51,2462,0,365,308,1989,1873,1714,159,21,0,7,29,7,52,32,5854.156,0.831545938
06037554600,14000US06037554600,Census Tract 5546,"Census Tract 5546, Los Angeles County, California",ca,140,00,ACSSF,0005674,06,037,554600,71250,4507,2144,193,6,1497,0,510,157,2209,2046,1869,177,16,0,41,73,0,33,28,11047.94,0.40794938
06037554700,14000US06037554700,Census Tract 5547,"Census Tract 5547, Los Angeles County, California",ca,140,00,ACSSF,0005675,06,037,554700,67409,4437,1446,63,26,661,17,2118,106,1853,1652,1412,240,26,7,13,85,19,51,26,14338.91,0.309437727
06037554801,14000US06037554801,Census Tract 5548.01,"Census Tract 5548.01, Los Angeles County, California",ca,140,00,ACSSF,0005676,06,037,554801,57500,3053,1244,33,7,350,0,1288,131,1480,1263,1122,141,17,0,63,87,22,28,27,8742.607,0.34920934
06037554802,14000US06037554802,Census Tract 5548.02,"Census Tract 5548.02, Los Angeles County, California",ca,140,00,ACSSF,0005677,06,037,554802,73125,6477,2001,220,29,2896,30,989,312,2670,2390,2181,209,43,23,7,94,100,13,28,10925.94,0.59280931
06037554900,14000US06037554900,Census Tract 5549,"Census Tract 5549, Los Angeles County, California",ca,140,00,ACSSF,0005678,06,037,554900,58438,7287,2251,229,48,3025,34,1397,303,3393,2926,2514,412,84,19,40,166,0,158,29,10737.88,0.678625538
06037555001,14000US06037555001,Census Tract 5550.01,"Census Tract 5550.01, Los Angeles County, California",ca,140,00,ACSSF,0005679,06,037,555001,70787,5454,1678,344,66,1671,0,1324,371,2371,2159,1923,236,88,0,5,0,27,92,29,11189.31,0.487429671
06037555002,14000US06037555002,Census Tract 5550.02,"Census Tract 5550.02, Los Angeles County, California",ca,140,00,ACSSF,0005680,06,037,555002,81393,3512,1620,191,7,603,135,856,100,1785,1567,1421,146,47,10,4,31,90,36,31,10272.41,0.341886526
06037555102,14000US06037555102,Census Tract 5551.02,"Census Tract 5551.02, Los Angeles County, California",ca,140,00,ACSSF,0005681,06,037,555102,44591,6001,1219,620,57,1655,73,2159,218,2837,2315,2004,311,195,18,129,52,25,103,27,10484.81,0.572352073
06037555103,14000US06037555103,Census Tract 5551.03,"Census Tract 5551.03, Los Angeles County, California",ca,140,00,ACSSF,0005682,06,037,555103,84375,4876,1535,467,49,1785,0,891,149,2512,2282,2098,184,39,13,7,15,0,156,32,13192.25,0.369610979
06037555104,14000US06037555104,Census Tract 5551.04,"Census Tract 5551.04, Los Angeles County, California",ca,140,00,ACSSF,0005683,06,037,555104,70346,4237,1443,363,12,1036,12,1225,146,2179,1965,1703,262,69,19,26,16,0,84,27,12948.64,0.327215802
06037555202,14000US06037555202,Census Tract 5552.02,"Census Tract 5552.02, Los Angeles County, California",ca,140,00,ACSSF,0005684,06,037,555202,112127,3537,2836,101,0,423,0,127,50,1500,1420,1356,64,27,0,0,7,0,46,27,8595.545,0.411492254
06037555211,14000US06037555211,Census Tract 5552.11,"Census Tract 5552.11, Los Angeles County, California",ca,140,00,ACSSF,0005685,06,037,555211,44521,5796,1229,102,10,382,0,3938,135,2246,1955,1646,309,13,0,0,175,57,46,24,18922.75,0.306297944
06037555212,14000US06037555212,Census Tract 5552.12,"Census Tract 5552.12, Los Angeles County, California",ca,140,00,ACSSF,0005686,06,037,555212,50329,4849,1319,205,46,323,0,2810,146,1973,1905,1529,376,0,0,0,39,0,29,26,18460.13,0.26267419
06037570001,14000US06037570001,Census Tract 5700.01,"Census Tract 5700.01, Los Angeles County, California",ca,140,00,ACSSF,0005687,06,037,570001,88917,4951,2371,350,9,887,286,667,381,2360,2204,2070,134,71,6,0,16,0,63,29,8367.798,0.591673012
06037570002,14000US06037570002,Census Tract 5700.02,"Census Tract 5700.02, Los Angeles County, California",ca,140,00,ACSSF,0005688,06,037,570002,89167,2935,1628,250,10,325,108,459,155,1427,1377,1257,120,26,13,0,2,0,9,27,9777.852,0.300168186
06037570003,14000US06037570003,Census Tract 5700.03,"Census Tract 5700.03, Los Angeles County, California",ca,140,00,ACSSF,0005689,06,037,570003,93924,4076,2052,325,9,750,0,789,151,1902,1753,1580,173,23,29,0,23,27,47,30,9244.555,0.44090822
06037570100,14000US06037570100,Census Tract 5701,"Census Tract 5701, Los Angeles County, California",ca,140,00,ACSSF,0005690,06,037,570100,85577,3266,1225,890,0,510,50,506,85,1126,1035,878,157,32,0,0,4,30,25,30,7325.95,0.44581249
06037570202,14000US06037570202,Census Tract 5702.02,"Census Tract 5702.02, Los Angeles County, California",ca,140,00,ACSSF,0005691,06,037,570202,58958,5982,1753,944,29,630,101,2424,101,2781,2512,2172,340,109,0,40,0,53,67,27,9306.9,0.642748924
06037570203,14000US06037570203,Census Tract 5702.03,"Census Tract 5702.03, Los Angeles County, California",ca,140,00,ACSSF,0005692,06,037,570203,44354,4071,921,877,0,80,41,2118,34,1852,1507,1379,128,170,0,28,36,5,106,29,8100.304,0.502573757
06037570204,14000US06037570204,Census Tract 5702.04,"Census Tract 5702.04, Los Angeles County, California",ca,140,00,ACSSF,0005693,06,037,570204,55438,4384,1204,810,17,595,0,1736,22,1715,1555,1429,126,0,0,0,51,46,63,28,20716.43,0.211619513
06037570301,14000US06037570301,Census Tract 5703.01,"Census Tract 5703.01, Los Angeles County, California",ca,140,00,ACSSF,0005694,06,037,570301,38293,7585,2380,977,0,601,157,3056,414,3538,3294,2864,430,154,10,0,20,0,60,34,16943.2,0.447672344
06037570303,14000US06037570303,Census Tract 5703.03,"Census Tract 5703.03, Los Angeles County, California",ca,140,00,ACSSF,0005695,06,037,570303,41928,4239,1043,561,0,524,219,1638,254,1673,1447,1141,306,106,12,0,50,0,58,31,18283.85,0.231843931
06037570304,14000US06037570304,Census Tract 5703.04,"Census Tract 5703.04, Los Angeles County, California",ca,140,00,ACSSF,0005696,06,037,570304,54214,5112,1133,1095,36,517,10,2154,167,2215,1957,1747,210,156,17,7,42,28,8,32,24250.58,0.210799046
06037570402,14000US06037570402,Census Tract 5704.02,"Census Tract 5704.02, Los Angeles County, California",ca,140,00,ACSSF,0005697,06,037,570402,74597,3509,599,1529,0,138,59,1003,181,1502,1355,1241,114,59,0,0,17,40,31,28,6350.574,0.552548506
06037570403,14000US06037570403,Census Tract 5704.03,"Census Tract 5704.03, Los Angeles County, California",ca,140,00,ACSSF,0005698,06,037,570403,42051,4893,1050,440,0,308,0,2991,104,1914,1693,1365,328,99,0,35,24,0,63,29,22206.63,0.220339631
06037570404,14000US06037570404,Census Tract 5704.04,"Census Tract 5704.04, Los Angeles County, California",ca,140,00,ACSSF,0005699,06,037,570404,52083,3554,847,691,29,153,137,1595,102,1489,1411,1221,190,56,0,0,0,7,15,26,11270.41,0.315338913
06037570501,14000US06037570501,Census Tract 5705.01,"Census Tract 5705.01, Los Angeles County, California",ca,140,00,ACSSF,0005700,06,037,570501,63208,7625,2239,1103,0,734,405,2825,319,3139,2755,2426,329,166,0,23,184,0,11,28,13290.38,0.573723121
06037570502,14000US06037570502,Census Tract 5705.02,"Census Tract 5705.02, Los Angeles County, California",ca,140,00,ACSSF,0005701,06,037,570502,59524,6502,2030,532,10,1213,23,2219,475,2776,2551,2094,457,97,10,26,0,28,64,32,8429.234,0.771363033
06037570601,14000US06037570601,Census Tract 5706.01,"Census Tract 5706.01, Los Angeles County, California",ca,140,00,ACSSF,0005702,06,037,570601,52620,5626,1237,1183,252,819,40,2013,82,2466,2190,1831,359,189,0,0,28,11,48,29,18670.37,0.301333056
06037570602,14000US06037570602,Census Tract 5706.02,"Census Tract 5706.02, Los Angeles County, California",ca,140,00,ACSSF,0005703,06,037,570602,63182,6555,1921,810,107,1523,60,1892,242,3118,2883,2512,371,119,4,21,19,0,72,28,16285.28,0.402510745
06037570603,14000US06037570603,Census Tract 5706.03,"Census Tract 5706.03, Los Angeles County, California",ca,140,00,ACSSF,0005704,06,037,570603,43594,5069,1046,2519,0,225,153,932,194,1848,1627,1510,117,110,0,33,31,32,15,34,17869.04,0.283675059
06037570701,14000US06037570701,Census Tract 5707.01,"Census Tract 5707.01, Los Angeles County, California",ca,140,00,ACSSF,0005705,06,037,570701,79050,7199,2190,1130,0,1909,0,1346,624,3649,3455,3334,121,43,0,0,70,38,43,31,10493.1,0.686069974
06037570702,14000US06037570702,Census Tract 5707.02,"Census Tract 5707.02, Los Angeles County, California",ca,140,00,ACSSF,0005706,06,037,570702,86116,2284,1104,245,58,297,5,488,87,985,933,783,150,20,6,6,0,0,20,29,8743.635,0.261218585
06037570800,14000US06037570800,Census Tract 5708,"Census Tract 5708, Los Angeles County, California",ca,140,00,ACSSF,0005707,06,037,570800,97539,5262,3353,212,28,718,11,744,196,2659,2371,2241,130,134,13,12,80,0,49,33,5696.093,0.923791153
06037570901,14000US06037570901,Census Tract 5709.01,"Census Tract 5709.01, Los Angeles County, California",ca,140,00,ACSSF,0005708,06,037,570901,103667,5825,3392,388,48,852,25,638,482,2858,2768,2539,229,18,0,0,0,0,72,30,8309.492,0.701005565
06037570902,14000US06037570902,Census Tract 5709.02,"Census Tract 5709.02, Los Angeles County, California",ca,140,00,ACSSF,0005709,06,037,570902,87377,3765,1952,185,5,410,0,852,361,1771,1635,1367,268,28,0,5,0,28,75,27,9235.904,0.407648221
06037571000,14000US06037571000,Census Tract 5710,"Census Tract 5710, Los Angeles County, California",ca,140,00,ACSSF,0005710,06,037,571000,99125,5987,4286,396,0,610,11,288,396,2952,2786,2607,179,57,0,0,28,23,58,33,8855.755,0.676057572
06037571101,14000US06037571101,Census Tract 5711.01,"Census Tract 5711.01, Los Angeles County, California",ca,140,00,ACSSF,0005711,06,037,571101,117159,4541,3157,121,0,359,0,554,350,2385,2189,2014,175,48,18,0,21,12,97,31,8884.871,0.511093488
06037571102,14000US06037571102,Census Tract 5711.02,"Census Tract 5711.02, Los Angeles County, California",ca,140,00,ACSSF,0005712,06,037,571102,101250,3992,2560,107,15,473,226,318,293,1857,1754,1624,130,4,42,7,0,38,12,31,8242.839,0.484299155
06037571200,14000US06037571200,Census Tract 5712,"Census Tract 5712, Los Angeles County, California",ca,140,00,ACSSF,0005713,06,037,571200,91049,7850,4442,861,0,977,0,1026,544,4241,3773,3534,239,162,0,65,54,0,187,28,7778.625,1.009175718
06037571300,14000US06037571300,Census Tract 5713,"Census Tract 5713, Los Angeles County, California",ca,140,00,ACSSF,0005714,06,037,571300,103988,4432,2651,311,0,848,13,395,214,2254,2121,2001,120,56,9,0,0,9,59,32,5589.609,0.792899813
06037571400,14000US06037571400,Census Tract 5714,"Census Tract 5714, Los Angeles County, California",ca,140,00,ACSSF,0005715,06,037,571400,85337,4605,2298,519,27,817,30,751,163,2144,1997,1777,220,80,0,0,17,11,39,34,5506.634,0.836264106
06037571502,14000US06037571502,Census Tract 5715.02,"Census Tract 5715.02, Los Angeles County, California",ca,140,00,ACSSF,0005716,06,037,571502,58562,4700,1512,964,0,1031,31,1054,108,2258,1996,1772,224,128,12,51,7,0,64,29,8855.941,0.530717131
06037571503,14000US06037571503,Census Tract 5715.03,"Census Tract 5715.03, Los Angeles County, California",ca,140,00,ACSSF,0005717,06,037,571503,78194,3621,1043,688,0,953,0,610,327,1945,1766,1508,258,123,29,0,27,0,0,29,10317.34,0.35096263
06037571504,14000US06037571504,Census Tract 5715.04,"Census Tract 5715.04, Los Angeles County, California",ca,140,00,ACSSF,0005718,06,037,571504,64890,4544,1742,841,0,500,173,1081,207,2757,2453,2249,204,158,0,61,10,9,66,30,7785.352,0.583660233
06037571600,14000US06037571600,Census Tract 5716,"Census Tract 5716, Los Angeles County, California",ca,140,00,ACSSF,0005719,06,037,571600,16378,2303,359,1314,0,57,0,525,48,539,448,394,54,85,0,0,0,0,6,33,20643.25,0.111561907
06037571701,14000US06037571701,Census Tract 5717.01,"Census Tract 5717.01, Los Angeles County, California",ca,140,00,ACSSF,0005720,06,037,571701,51642,6155,1969,965,0,846,83,1981,311,2765,2574,2142,432,135,0,0,12,0,44,27,9353.215,0.658062508
06037571703,14000US06037571703,Census Tract 5717.03,"Census Tract 5717.03, Los Angeles County, California",ca,140,00,ACSSF,0005721,06,037,571703,39913,4087,727,907,18,475,0,1621,339,1690,1532,1366,166,90,0,0,0,0,68,27,26631.04,0.153467506
06037571704,14000US06037571704,Census Tract 5717.04,"Census Tract 5717.04, Los Angeles County, California",ca,140,00,ACSSF,0005722,06,037,571704,45517,4324,1062,838,15,271,0,2055,83,1815,1669,1458,211,102,20,0,0,8,16,27,23254.59,0.185941788
06037571800,14000US06037571800,Census Tract 5718,"Census Tract 5718, Los Angeles County, California",ca,140,00,ACSSF,0005723,06,037,571800,106250,3134,1890,289,0,410,0,452,93,1494,1179,1102,77,27,13,0,16,43,216,32,3056.375,1.025397801
06037571900,14000US06037571900,Census Tract 5719,"Census Tract 5719, Los Angeles County, California",ca,140,00,ACSSF,0005724,06,037,571900,68333,5792,3326,805,26,526,0,617,492,2853,2483,2130,353,82,0,18,0,0,270,31,7751.927,0.747169099
06037572001,14000US06037572001,Census Tract 5720.01,"Census Tract 5720.01, Los Angeles County, California",ca,140,00,ACSSF,0005725,06,037,572001,100000,5805,3566,294,0,664,0,575,706,3131,2752,2548,204,116,0,56,31,28,148,30,10426.39,0.556760109
06037572002,14000US06037572002,Census Tract 5720.02,"Census Tract 5720.02, Los Angeles County, California",ca,140,00,ACSSF,0005726,06,037,572002,71615,5144,2405,1382,0,953,55,144,205,2285,1911,1666,245,149,0,9,65,0,151,29,12736.14,0.403889902
06037572100,14000US06037572100,Census Tract 5721,"Census Tract 5721, Los Angeles County, California",ca,140,00,ACSSF,0005727,06,037,572100,112083,1098,537,134,5,299,10,55,58,534,470,435,35,25,0,0,0,4,35,28,4205.994,0.261056036
06037572201,14000US06037572201,Census Tract 5722.01,"Census Tract 5722.01, Los Angeles County, California",ca,140,00,ACSSF,0005728,06,037,572201,67872,6120,2445,1131,24,1720,26,334,440,2591,2244,1993,251,106,0,0,90,26,125,26,10336.64,0.59206838
06037572202,14000US06037572202,Census Tract 5722.02,"Census Tract 5722.02, Los Angeles County, California",ca,140,00,ACSSF,0005729,06,037,572202,92606,3739,1193,483,0,1161,243,572,87,1877,1603,1463,140,97,0,0,98,22,57,25,6362.746,0.587639402
06037572301,14000US06037572301,Census Tract 5723.01,"Census Tract 5723.01, Los Angeles County, California",ca,140,00,ACSSF,0005730,06,037,572301,60417,4118,2131,278,0,889,57,590,173,1899,1597,1385,212,212,0,15,0,20,55,28,13069.98,0.315073274
06037572302,14000US06037572302,Census Tract 5723.02,"Census Tract 5723.02, Los Angeles County, California",ca,140,00,ACSSF,0005731,06,037,572302,73375,3531,1224,497,42,819,118,753,78,1614,1524,1342,182,33,0,14,16,0,27,27,12998.37,0.271649521
06037572400,14000US06037572400,Census Tract 5724,"Census Tract 5724, Los Angeles County, California",ca,140,00,ACSSF,0005732,06,037,572400,94097,1256,407,191,0,330,18,131,179,507,469,354,115,21,0,17,0,0,0,27,6973.034,0.180122456
06037572500,14000US06037572500,Census Tract 5725,"Census Tract 5725, Los Angeles County, California",ca,140,00,ACSSF,0005733,06,037,572500,29566,3684,1053,1032,0,424,73,890,212,1313,892,742,150,185,0,24,43,50,119,32,16098.25,0.22884469
06037572600,14000US06037572600,Census Tract 5726,"Census Tract 5726, Los Angeles County, California",ca,140,00,ACSSF,0005734,06,037,572600,66500,5799,1679,612,47,1844,128,1177,312,2467,2191,1702,489,133,0,0,20,74,49,30,12277.3,0.472335007
06037572700,14000US06037572700,Census Tract 5727,"Census Tract 5727, Los Angeles County, California",ca,140,00,ACSSF,0005735,06,037,572700,63591,5556,1744,346,28,2382,186,511,359,2202,1784,1592,192,172,0,0,68,94,84,27,14356.72,0.386996388
06037572800,14000US06037572800,Census Tract 5728,"Census Tract 5728, Los Angeles County, California",ca,140,00,ACSSF,0005736,06,037,572800,17661,917,400,302,0,66,7,23,119,232,115,90,25,39,0,4,24,0,50,34,2209.76,0.414977212
06037572900,14000US06037572900,Census Tract 5729,"Census Tract 5729, Los Angeles County, California",ca,140,00,ACSSF,0005737,06,037,572900,42824,5541,2920,352,197,823,117,919,213,2309,1809,1516,293,229,0,0,151,77,43,28,20567.8,0.269401634
06037573002,14000US06037573002,Census Tract 5730.02,"Census Tract 5730.02, Los Angeles County, California",ca,140,00,ACSSF,0005738,06,037,573002,33420,4157,2657,678,18,290,0,451,63,1765,1380,1208,172,298,0,0,50,15,22,32,33178.47,0.125292086
06037573003,14000US06037573003,Census Tract 5730.03,"Census Tract 5730.03, Los Angeles County, California",ca,140,00,ACSSF,0005739,06,037,573003,63182,1919,1047,188,39,347,0,198,100,987,855,790,65,49,11,0,11,15,46,28,12389.79,0.15488566
06037573004,14000US06037573004,Census Tract 5730.04,"Census Tract 5730.04, Los Angeles County, California",ca,140,00,ACSSF,0005740,06,037,573004,40829,4553,2294,1119,249,343,206,228,114,1978,1663,1487,176,136,0,24,32,28,95,27,28697.6,0.158654403
06037573100,14000US06037573100,Census Tract 5731,"Census Tract 5731, Los Angeles County, California",ca,140,00,ACSSF,0005741,06,037,573100,54554,7547,3571,1446,8,1267,0,1096,159,3307,2786,2546,240,316,38,0,22,50,95,32,17146.6,0.440145669
06037573201,14000US06037573201,Census Tract 5732.01,"Census Tract 5732.01, Los Angeles County, California",ca,140,00,ACSSF,0005742,06,037,573201,39375,4775,2462,588,51,1004,0,512,158,1970,1711,1510,201,168,0,27,36,0,28,27,20552.83,0.232328103
06037573202,14000US06037573202,Census Tract 5732.02,"Census Tract 5732.02, Los Angeles County, California",ca,140,00,ACSSF,0005743,06,037,573202,46923,6220,2964,876,156,1155,0,969,100,2692,2268,1956,312,311,0,37,21,6,49,28,24820.93,0.250594983
06037573300,14000US06037573300,Census Tract 5733,"Census Tract 5733, Los Angeles County, California",ca,140,00,ACSSF,0005744,06,037,573300,35524,4153,1421,694,0,1589,6,353,90,1406,1161,1092,69,132,0,9,41,0,63,27,13672.34,0.303751986
